CustomerId;Gender;Age;HomeStoreId;LoyaltySegment;RegistrationDate
200547;Mężczyzna;63;1013;Occasional;2021-05-01
200548;Kobieta;22;1018;VIP;2023-11-12
200549;Kobieta;29;1011;Regular;2023-02-16
200550;Kobieta;32;1003;Regular;2022-04-13
200551;Kobieta;43;1006;Regular;2022-06-04
200552;Kobieta;24;1006;Occasional;2025-06-02
200553;Kobieta;28;1009;Regular;2026-03-22
200554;Kobieta;39;1007;Occasional;2021-04-24
200555;Kobieta;43;1009;Regular;2025-02-03
200556;Mężczyzna;40;1012;Occasional;2024-11-11
200557;Kobieta;27;1017;Regular;2021-06-15
200558;Kobieta;51;1013;Regular;2025-10-19
200559;Kobieta;47;1002;Regular;2025-01-24
200560;Kobieta;29;1008;Occasional;2023-03-11
200561;Mężczyzna;22;1013;Regular;2024-04-23
200562;Mężczyzna;37;1015;Occasional;2022-03-15
200563;Kobieta;16;1006;New;2026-02-24
200564;Kobieta;23;1017;Occasional;2024-11-17
200565;Kobieta;32;1003;Occasional;2022-12-14
200566;Kobieta;44;1015;Regular;2025-02-23
200567;Kobieta;35;1015;Occasional;2022-04-17
200568;Kobieta;36;1002;Regular;2022-07-06
200569;Kobieta;25;1014;Regular;2022-01-28
200570;Kobieta;25;1005;Occasional;2024-06-11
200571;Kobieta;21;1001;Regular;2024-10-10
200572;Kobieta;30;1007;VIP;2025-12-02
200573;Kobieta;25;1005;Occasional;2026-03-19
200574;Mężczyzna;33;1010;Regular;2023-06-11
200575;Kobieta;37;1015;Occasional;2022-03-16
200576;Kobieta;16;1014;Occasional;2026-02-23
200577;Kobieta;39;1013;Regular;2025-10-06
200578;Kobieta;22;1001;Occasional;2022-01-13
200579;Kobieta;52;1006;Regular;2022-07-08
200580;Mężczyzna;16;1014;Regular;2025-09-27
200581;Kobieta;39;1006;VIP;2022-02-11
200582;Kobieta;33;1008;VIP;2026-05-16
200583;Kobieta;18;1003;VIP;2021-01-09
200584;Kobieta;40;1016;Regular;2022-12-31
200585;Kobieta;54;1001;Regular;2025-08-04
200586;Kobieta;27;1008;New;2022-08-04
200587;Kobieta;16;1004;Occasional;2024-12-28
200588;Kobieta;47;1018;New;2026-05-29
200589;Kobieta;48;1017;Occasional;2023-07-02
200590;Kobieta;38;1016;Regular;2021-12-26
200591;Mężczyzna;25;1004;New;2025-09-15
200592;Kobieta;37;1008;Regular;2022-01-10
200593;Kobieta;27;1002;Regular;2024-09-07
200594;Kobieta;46;1013;Occasional;2023-12-16
200595;Mężczyzna;36;1014;Regular;2021-11-29
200596;Kobieta;50;1015;Occasional;2025-10-09
200597;Kobieta;16;1017;New;2025-09-16
200598;Kobieta;42;1016;Regular;2025-09-05
200599;Mężczyzna;34;1009;Regular;2024-02-22
200600;Kobieta;57;1007;Regular;2024-11-02
200601;Kobieta;48;1002;Regular;2024-04-17
200602;Kobieta;51;1018;New;2025-09-14
200603;Kobieta;41;1002;VIP;2026-01-13
200604;Kobieta;34;1010;Regular;2026-02-08
200605;Kobieta;39;1014;Regular;2023-04-14
200606;Kobieta;51;1017;VIP;2021-04-10
200607;Kobieta;30;1018;New;2024-02-14
200608;Mężczyzna;50;1014;Regular;2023-02-24
200609;Kobieta;25;1017;Occasional;2024-01-10
200610;Kobieta;16;1004;Regular;2026-05-25
200611;Mężczyzna;58;1006;New;2024-07-30
200612;Kobieta;17;1006;Occasional;2021-07-14
200613;Mężczyzna;45;1009;Regular;2024-11-14
200614;Mężczyzna;28;1017;Occasional;2021-11-28
200615;Kobieta;33;1002;New;2024-04-05
200616;Kobieta;18;1015;Occasional;2025-09-05
200617;Kobieta;71;1008;Regular;2026-02-14
200618;Kobieta;40;1002;Occasional;2022-06-23
200619;Kobieta;24;1010;Occasional;2022-02-16
200620;Kobieta;16;1012;Occasional;2024-10-01
200621;Mężczyzna;57;1005;Occasional;2022-09-17
200622;Kobieta;40;1015;Regular;2023-02-20
200623;Kobieta;18;1016;New;2023-02-26
200624;Kobieta;33;1013;Occasional;2025-03-13
200625;Mężczyzna;34;1011;Regular;2021-08-27
200626;Mężczyzna;22;1017;Regular;2021-12-30
200627;Kobieta;38;1011;Regular;2023-08-03
200628;Mężczyzna;16;1014;Regular;2022-01-25
200629;Kobieta;32;1018;VIP;2026-04-01
200630;Kobieta;46;1017;Regular;2026-05-26
200631;Mężczyzna;35;1015;VIP;2025-03-25
200632;Kobieta;39;1011;VIP;2022-11-21
200633;Kobieta;20;1002;Regular;2026-04-07
200634;Kobieta;16;1007;Regular;2026-04-07
200635;Kobieta;48;1007;Regular;2024-11-20
200636;Mężczyzna;21;1005;Regular;2022-04-24
200637;Kobieta;50;1007;Occasional;2021-11-08
200638;Kobieta;16;1016;Occasional;2024-06-20
200639;Kobieta;18;1011;Occasional;2025-05-03
200640;Kobieta;29;1003;Regular;2026-03-21
200641;Kobieta;59;1001;Occasional;2021-10-08
200642;Mężczyzna;24;1005;Occasional;2021-10-07
200643;Kobieta;19;1012;Regular;2024-01-01
200644;Kobieta;43;1018;Regular;2021-09-03
200645;Kobieta;32;1010;Occasional;2025-10-05
200646;Kobieta;22;1004;Occasional;2025-11-09
200647;Kobieta;43;1003;Regular;2022-07-12
200648;Kobieta;53;1007;Regular;2023-08-22
200649;Kobieta;43;1013;Regular;2022-11-06
200650;Kobieta;51;1001;Regular;2024-06-14
200651;Kobieta;35;1012;Regular;2021-10-17
200652;Kobieta;25;1005;VIP;2021-03-24
200653;Kobieta;43;1001;Occasional;2021-03-16
200654;Kobieta;40;1012;New;2023-11-30
200655;Kobieta;40;1007;VIP;2023-10-06
200656;Mężczyzna;16;1007;VIP;2022-03-14
200657;Kobieta;41;1016;Regular;2024-08-25
200658;Kobieta;44;1001;Regular;2025-03-09
200659;Kobieta;24;1004;Regular;2025-09-03
200660;Kobieta;38;1015;Regular;2025-01-06
200661;Kobieta;63;1003;Occasional;2026-03-13
200662;Kobieta;40;1004;VIP;2021-08-29
200663;Kobieta;21;1018;Occasional;2025-02-16
200664;Mężczyzna;30;1010;Regular;2024-02-28
200665;Kobieta;67;1017;Occasional;2025-02-22
200666;Kobieta;19;1013;VIP;2023-03-10
200667;Kobieta;28;1016;Occasional;2026-01-23
200668;Kobieta;44;1008;Regular;2026-01-03
200669;Kobieta;21;1011;Regular;2025-09-13
200670;Kobieta;29;1015;VIP;2023-04-12
200671;Kobieta;25;1005;Regular;2025-10-25
200672;Kobieta;38;1002;Regular;2022-02-22
200673;Mężczyzna;21;1002;Regular;2024-02-01
200674;Kobieta;42;1017;Regular;2023-04-05
200675;Kobieta;37;1003;Occasional;2023-06-26
200676;Kobieta;49;1010;Occasional;2023-05-24
200677;Kobieta;23;1001;VIP;2026-02-02
200678;Kobieta;33;1013;Regular;2025-04-09
200679;Kobieta;26;1012;Regular;2024-12-09
200680;Kobieta;23;1005;Occasional;2023-05-03
200681;Kobieta;45;1018;Occasional;2026-02-19
200682;Kobieta;36;1003;Regular;2024-11-05
200683;Kobieta;42;1010;Occasional;2023-07-13
200684;Kobieta;32;1006;Regular;2022-10-14
200685;Kobieta;56;1018;Regular;2023-07-08
200686;Kobieta;21;1011;Regular;2022-12-24
200687;Kobieta;46;1004;New;2025-09-22
200688;Mężczyzna;52;1011;VIP;2023-11-06
200689;Kobieta;33;1006;Regular;2022-10-23
200690;Kobieta;35;1015;Occasional;2024-05-10
200691;Kobieta;62;1008;Regular;2023-08-19
200692;Kobieta;16;1007;Regular;2024-08-15
200693;Kobieta;20;1013;VIP;2022-02-18
200694;Kobieta;35;1007;Regular;2021-06-14
200695;Kobieta;26;1003;Regular;2021-06-08
200696;Kobieta;30;1004;Regular;2021-08-05
200697;Kobieta;20;1011;Occasional;2021-12-23
200698;Kobieta;40;1005;Regular;2022-10-13
200699;Kobieta;49;1007;Occasional;2024-09-27
200700;Kobieta;28;1015;New;2022-08-20
200701;Kobieta;38;1004;VIP;2022-01-29
200702;Kobieta;27;1002;Regular;2023-10-17
200703;Kobieta;16;1012;Regular;2023-06-25
200704;Kobieta;44;1015;Occasional;2022-10-17
200705;Kobieta;39;1010;VIP;2023-09-30
200706;Kobieta;32;1009;Regular;2023-07-16
200707;Kobieta;28;1013;Regular;2024-08-30
200708;Kobieta;22;1002;Occasional;2023-06-02
200709;Kobieta;24;1003;Regular;2022-06-27
200710;Kobieta;29;1013;Regular;2025-08-29
200711;Kobieta;33;1006;Occasional;2026-05-27
200712;Kobieta;35;1009;VIP;2025-01-13
200713;Kobieta;46;1007;Regular;2024-06-26
200714;Kobieta;62;1005;Regular;2022-02-04
200715;Kobieta;16;1005;Regular;2022-03-31
200716;Kobieta;28;1015;Occasional;2021-09-02
200717;Kobieta;31;1012;VIP;2023-09-01
200718;Kobieta;67;1012;Regular;2022-02-12
200719;Kobieta;47;1011;Regular;2023-11-21
200720;Kobieta;41;1014;VIP;2025-06-14
200721;Mężczyzna;27;1018;Regular;2021-02-05
200722;Kobieta;22;1011;Regular;2025-10-23
200723;Kobieta;44;1009;New;2025-06-14
200724;Kobieta;43;1007;Occasional;2024-07-31
200725;Kobieta;40;1015;VIP;2021-07-09
200726;Kobieta;22;1010;Occasional;2021-02-06
200727;Kobieta;24;1015;New;2023-09-23
200728;Kobieta;24;1006;Regular;2025-08-24
200729;Kobieta;37;1015;Occasional;2025-07-25
200730;Kobieta;28;1008;Regular;2026-03-20
200731;Kobieta;18;1012;New;2026-05-02
200732;Mężczyzna;50;1006;Occasional;2022-03-21
200733;Kobieta;31;1008;Occasional;2025-10-16
200734;Kobieta;24;1008;Occasional;2022-07-25
200735;Kobieta;34;1003;Regular;2025-10-17
200736;Kobieta;20;1013;Regular;2023-11-13
200737;Kobieta;50;1017;VIP;2021-10-01
200738;Kobieta;16;1007;Occasional;2021-05-03
200739;Kobieta;21;1010;Regular;2021-11-02
200740;Kobieta;35;1001;Regular;2023-10-23
200741;Kobieta;35;1004;Regular;2024-09-15
200742;Kobieta;20;1018;Occasional;2024-08-18
200743;Kobieta;46;1003;Regular;2023-02-05
200744;Kobieta;38;1012;Regular;2022-04-27
200745;Kobieta;16;1015;Regular;2023-07-19
200746;Kobieta;40;1001;New;2022-12-24
200747;Kobieta;17;1011;Occasional;2023-09-25
200748;Mężczyzna;32;1001;Regular;2023-08-05
200749;Kobieta;16;1001;Regular;2025-06-07
200750;Kobieta;41;1008;VIP;2025-06-23
200751;Kobieta;30;1004;Regular;2025-04-30
200752;Mężczyzna;43;1001;Regular;2026-02-05
200753;Kobieta;21;1006;New;2025-05-02
200754;Kobieta;16;1017;Occasional;2024-06-07
200755;Kobieta;16;1018;Occasional;2023-11-07
200756;Mężczyzna;54;1009;Occasional;2021-07-11
200757;Mężczyzna;23;1012;Regular;2023-10-04
200758;Kobieta;45;1015;Occasional;2021-08-25
200759;Kobieta;29;1005;Occasional;2024-09-26
200760;Kobieta;20;1006;Regular;2023-12-27
200761;Kobieta;57;1014;New;2024-09-30
200762;Mężczyzna;33;1018;VIP;2024-09-18
200763;Kobieta;52;1014;VIP;2024-08-03
200764;Kobieta;34;1003;Occasional;2023-02-13
200765;Kobieta;37;1001;VIP;2024-03-05
200766;Kobieta;38;1012;Regular;2023-09-27
200767;Mężczyzna;35;1014;New;2025-03-29
200768;Mężczyzna;34;1013;Regular;2025-08-23
200769;Kobieta;40;1018;Occasional;2022-03-11
200770;Kobieta;30;1002;Occasional;2025-09-09
200771;Kobieta;33;1008;Occasional;2026-01-21
200772;Kobieta;38;1003;Occasional;2022-04-14
200773;Mężczyzna;39;1003;Occasional;2025-10-01
200774;Kobieta;47;1001;Regular;2023-06-08
200775;Kobieta;42;1016;Regular;2025-11-16
200776;Kobieta;28;1018;Occasional;2023-09-28
200777;Kobieta;32;1017;Occasional;2022-05-07
200778;Kobieta;52;1002;Regular;2021-08-02
200779;Kobieta;42;1017;Regular;2022-06-21
200780;Kobieta;46;1005;Regular;2022-07-12
200781;Kobieta;32;1004;Occasional;2025-04-29
200782;Kobieta;38;1002;Occasional;2021-08-19
200783;Kobieta;32;1018;Regular;2026-02-12
200784;Kobieta;48;1008;Occasional;2024-05-23
200785;Kobieta;34;1009;Occasional;2021-11-25
200786;Mężczyzna;16;1014;Occasional;2025-04-26
200787;Kobieta;43;1006;Regular;2025-03-12
200788;Kobieta;26;1003;Occasional;2021-04-30
200789;Kobieta;29;1013;Regular;2021-01-30
200790;Kobieta;39;1003;New;2022-05-12
200791;Kobieta;46;1011;New;2025-02-12
200792;Kobieta;32;1008;Occasional;2023-01-07
200793;Kobieta;37;1007;Regular;2021-01-20
200794;Kobieta;40;1003;Regular;2026-05-24
200795;Mężczyzna;33;1003;Occasional;2021-11-04
200796;Mężczyzna;26;1007;New;2022-08-28
200797;Kobieta;19;1009;Regular;2025-12-11
200798;Kobieta;36;1013;Regular;2023-11-07
200799;Kobieta;47;1010;Occasional;2021-06-04
200800;Kobieta;17;1013;Occasional;2025-09-17
200801;Kobieta;25;1017;Regular;2025-07-04
200802;Kobieta;23;1016;Regular;2025-09-30
200803;Kobieta;47;1004;VIP;2024-04-07
200804;Kobieta;41;1012;Regular;2025-04-27
200805;Kobieta;34;1010;New;2022-04-25
200806;Kobieta;51;1010;Occasional;2023-06-05
200807;Kobieta;25;1016;New;2024-02-15
200808;Kobieta;48;1008;Occasional;2021-09-02
200809;Kobieta;39;1007;Occasional;2021-02-17
200810;Kobieta;42;1018;Occasional;2026-03-07
200811;Mężczyzna;35;1004;Regular;2024-09-15
200812;Kobieta;30;1014;Occasional;2024-09-13
200813;Kobieta;37;1004;Occasional;2021-03-16
200814;Kobieta;30;1016;Occasional;2025-02-13
200815;Kobieta;39;1007;Regular;2023-01-09
200816;Kobieta;20;1002;Regular;2024-04-28
200817;Kobieta;47;1004;New;2024-11-18
200818;Kobieta;36;1015;Regular;2024-10-08
200819;Kobieta;37;1017;Occasional;2024-03-31
200820;Kobieta;58;1003;Regular;2025-11-30
200821;Kobieta;46;1001;Occasional;2025-06-09
200822;Kobieta;37;1008;Regular;2022-11-27
200823;Kobieta;32;1014;VIP;2024-09-09
200824;Kobieta;31;1012;Occasional;2023-04-04
200825;Mężczyzna;46;1010;Occasional;2025-12-26
200826;Kobieta;25;1003;Regular;2024-06-08
200827;Kobieta;42;1015;Regular;2022-04-09
200828;Mężczyzna;42;1007;Regular;2023-06-21
200829;Mężczyzna;39;1007;Occasional;2022-02-21
200830;Kobieta;28;1015;Occasional;2022-09-05
200831;Kobieta;28;1001;VIP;2025-10-28
200832;Mężczyzna;44;1011;Occasional;2021-10-21
200833;Kobieta;34;1011;Regular;2024-07-22
200834;Kobieta;54;1015;Occasional;2025-06-16
200835;Kobieta;35;1002;Regular;2025-03-07
200836;Kobieta;39;1016;Regular;2024-07-23
200837;Kobieta;32;1014;Regular;2024-12-02
200838;Mężczyzna;36;1014;Occasional;2025-12-25
200839;Kobieta;17;1008;VIP;2023-01-18
200840;Kobieta;44;1009;New;2025-09-03
200841;Mężczyzna;49;1012;Regular;2024-06-04
200842;Kobieta;21;1017;Regular;2024-05-18
200843;Kobieta;37;1002;Occasional;2022-02-24
200844;Kobieta;43;1006;Occasional;2023-07-07
200845;Kobieta;16;1008;Occasional;2021-08-08
200846;Mężczyzna;23;1015;New;2022-08-06
200847;Mężczyzna;31;1013;Regular;2021-11-05
200848;Kobieta;45;1018;Regular;2022-06-29
200849;Mężczyzna;41;1017;Regular;2023-10-11
200850;Kobieta;35;1003;VIP;2025-02-02
200851;Kobieta;24;1003;Regular;2023-02-06
200852;Kobieta;16;1014;Regular;2021-08-28
200853;Kobieta;16;1002;Occasional;2021-12-21
200854;Mężczyzna;37;1004;Regular;2023-06-08
200855;Mężczyzna;28;1017;Regular;2021-09-14
200856;Kobieta;29;1003;VIP;2021-06-09
200857;Kobieta;35;1007;Regular;2025-01-30
200858;Kobieta;49;1012;VIP;2024-07-30
200859;Kobieta;31;1010;Occasional;2025-03-22
200860;Kobieta;38;1017;Regular;2021-07-18
200861;Kobieta;23;1008;Occasional;2024-12-19
200862;Mężczyzna;29;1015;Occasional;2024-07-14
200863;Kobieta;53;1009;New;2024-10-10
200864;Kobieta;39;1005;Regular;2021-04-12
200865;Kobieta;32;1016;Regular;2024-07-02
200866;Kobieta;30;1002;Regular;2023-01-05
200867;Kobieta;24;1006;New;2026-05-10
200868;Kobieta;29;1016;Occasional;2023-05-03
200869;Kobieta;45;1002;Occasional;2023-09-09
200870;Kobieta;36;1002;New;2023-07-09
200871;Kobieta;38;1008;Regular;2023-08-18
200872;Mężczyzna;66;1011;New;2024-05-06
200873;Kobieta;27;1007;Regular;2024-01-22
200874;Kobieta;52;1003;Occasional;2026-02-11
200875;Kobieta;28;1004;Regular;2021-04-18
200876;Kobieta;34;1003;VIP;2021-04-26
200877;Kobieta;17;1009;Occasional;2025-08-18
200878;Kobieta;22;1010;Regular;2022-06-06
200879;Kobieta;31;1007;Regular;2026-03-06
200880;Mężczyzna;40;1017;Regular;2023-12-06
200881;Kobieta;62;1017;Regular;2023-08-24
200882;Mężczyzna;32;1001;VIP;2021-07-17
200883;Kobieta;40;1015;New;2022-12-20
200884;Kobieta;45;1018;VIP;2024-01-07
200885;Kobieta;38;1015;Occasional;2024-07-21
200886;Kobieta;46;1017;Regular;2021-01-17
200887;Kobieta;16;1003;Regular;2023-03-26
200888;Kobieta;24;1010;Occasional;2025-11-19
200889;Kobieta;35;1014;Occasional;2021-08-04
200890;Kobieta;41;1007;VIP;2026-01-09
200891;Kobieta;34;1010;Occasional;2023-01-20
200892;Kobieta;16;1010;Occasional;2023-11-03
200893;Kobieta;41;1013;Regular;2021-04-22
200894;Kobieta;29;1003;Occasional;2022-05-08
200895;Mężczyzna;28;1017;Regular;2026-01-19
200896;Kobieta;30;1005;Regular;2025-07-10
200897;Kobieta;17;1004;Regular;2023-03-14
200898;Kobieta;34;1005;Occasional;2024-05-07
200899;Kobieta;33;1002;Occasional;2024-04-03
200900;Kobieta;40;1005;Regular;2022-01-29
200901;Kobieta;28;1013;Occasional;2024-01-13
200902;Kobieta;44;1013;Occasional;2021-04-22
200903;Kobieta;16;1016;Regular;2025-12-24
200904;Kobieta;35;1012;VIP;2023-05-23
200905;Kobieta;21;1014;VIP;2021-06-26
200906;Kobieta;21;1013;Occasional;2024-11-04
200907;Kobieta;37;1006;VIP;2025-09-04
200908;Mężczyzna;31;1013;VIP;2021-11-28
200909;Mężczyzna;34;1014;Regular;2025-10-13
200910;Kobieta;58;1008;Occasional;2025-03-26
200911;Kobieta;19;1018;Occasional;2021-09-28
200912;Kobieta;52;1018;Regular;2023-03-17
200913;Mężczyzna;40;1009;Occasional;2022-10-19
200914;Kobieta;37;1011;Occasional;2022-03-12
200915;Kobieta;34;1018;New;2022-09-10
200916;Mężczyzna;32;1002;Regular;2023-09-20
200917;Kobieta;42;1014;Occasional;2021-02-27
200918;Kobieta;52;1009;Occasional;2026-01-26
200919;Kobieta;26;1018;Occasional;2023-01-09
200920;Kobieta;16;1017;Regular;2021-05-11
200921;Kobieta;44;1018;Regular;2025-10-26
200922;Mężczyzna;35;1016;Occasional;2025-08-08
200923;Kobieta;23;1006;Regular;2021-04-14
200924;Kobieta;36;1009;VIP;2025-04-20
200925;Kobieta;25;1005;Occasional;2024-07-25
200926;Kobieta;27;1017;VIP;2025-10-17
200927;Mężczyzna;45;1015;Regular;2023-03-18
200928;Kobieta;28;1002;Regular;2022-04-18
200929;Kobieta;40;1004;Occasional;2021-10-11
200930;Kobieta;18;1012;Occasional;2024-12-13
200931;Kobieta;48;1005;Regular;2023-07-14
200932;Mężczyzna;30;1018;Regular;2023-04-26
200933;Kobieta;26;1011;VIP;2025-06-09
200934;Kobieta;30;1016;Occasional;2022-10-07
200935;Kobieta;19;1011;Occasional;2021-07-17
200936;Kobieta;20;1010;New;2024-03-30
200937;Kobieta;43;1015;Regular;2024-03-01
200938;Kobieta;46;1005;Occasional;2025-07-18
200939;Kobieta;39;1002;Occasional;2022-04-20
200940;Kobieta;30;1014;Regular;2024-05-27
200941;Kobieta;21;1017;Regular;2024-07-04
200942;Kobieta;20;1012;Regular;2023-12-01
200943;Kobieta;35;1015;Occasional;2022-06-30
200944;Mężczyzna;29;1014;New;2024-08-24
200945;Kobieta;37;1013;Regular;2024-05-25
200946;Mężczyzna;22;1010;VIP;2026-04-25
200947;Kobieta;18;1010;Regular;2025-02-01
200948;Kobieta;36;1016;Regular;2025-02-26
200949;Kobieta;34;1011;Regular;2026-04-09
200950;Kobieta;50;1008;VIP;2025-04-09
200951;Kobieta;55;1012;Occasional;2023-03-17
200952;Kobieta;37;1012;Occasional;2024-07-29
200953;Kobieta;28;1018;VIP;2021-03-21
200954;Kobieta;16;1002;Occasional;2025-03-07
200955;Kobieta;48;1003;VIP;2023-11-22
200956;Kobieta;33;1015;Occasional;2026-03-29
200957;Kobieta;31;1010;Occasional;2024-08-14
200958;Kobieta;57;1011;Regular;2021-08-27
200959;Kobieta;33;1017;VIP;2023-11-18
200960;Kobieta;37;1013;Occasional;2024-04-14
200961;Kobieta;34;1007;Occasional;2021-09-23
200962;Kobieta;40;1018;Occasional;2025-03-12
200963;Kobieta;37;1002;Regular;2023-03-24
200964;Kobieta;29;1010;New;2024-01-30
200965;Kobieta;34;1006;Regular;2021-05-21
200966;Kobieta;50;1018;Occasional;2022-06-11
200967;Kobieta;23;1010;Occasional;2023-07-20
200968;Kobieta;36;1006;Occasional;2024-11-22
200969;Kobieta;49;1010;Regular;2025-11-07
200970;Kobieta;47;1013;Occasional;2021-06-11
200971;Kobieta;42;1003;Regular;2022-10-07
200972;Kobieta;16;1013;Regular;2023-12-07
200973;Kobieta;30;1009;Occasional;2024-04-23
200974;Mężczyzna;32;1012;Regular;2023-02-02
200975;Kobieta;22;1012;Regular;2023-02-10
200976;Kobieta;27;1003;Regular;2024-09-02
200977;Kobieta;24;1007;Regular;2024-04-14
200978;Kobieta;33;1005;Occasional;2022-04-21
200979;Kobieta;36;1006;Regular;2026-03-31
200980;Kobieta;34;1007;Regular;2021-07-30
200981;Mężczyzna;35;1005;Occasional;2021-02-03
200982;Kobieta;33;1009;VIP;2021-10-27
200983;Mężczyzna;36;1006;Occasional;2023-02-02
200984;Kobieta;28;1012;Regular;2021-09-29
200985;Kobieta;37;1009;Occasional;2025-08-06
200986;Kobieta;16;1004;Regular;2021-05-20
200987;Kobieta;35;1003;Regular;2023-07-05
200988;Kobieta;55;1009;Occasional;2026-05-04
200989;Kobieta;16;1009;Regular;2024-10-14
200990;Kobieta;41;1005;Regular;2024-04-01
200991;Kobieta;37;1006;Regular;2026-02-02
200992;Kobieta;51;1010;Occasional;2021-05-17
200993;Kobieta;42;1011;New;2025-06-17
200994;Kobieta;41;1012;Regular;2025-04-09
200995;Kobieta;48;1016;Regular;2023-07-25
200996;Kobieta;40;1010;Regular;2025-02-19
200997;Kobieta;32;1012;Regular;2024-11-02
200998;Kobieta;33;1014;New;2021-12-28
200999;Kobieta;16;1010;Regular;2025-07-19
201000;Kobieta;20;1004;Regular;2025-11-26
201001;Kobieta;49;1003;Occasional;2025-04-19
201002;Mężczyzna;51;1011;New;2025-08-19
201003;Kobieta;40;1006;Occasional;2021-07-25
201004;Kobieta;32;1015;Regular;2025-05-14
201005;Mężczyzna;34;1006;New;2021-05-04
201006;Kobieta;23;1015;Occasional;2023-07-04
201007;Kobieta;18;1007;Regular;2025-11-15
201008;Kobieta;23;1018;Occasional;2024-01-06
201009;Kobieta;38;1014;Regular;2022-10-19
201010;Kobieta;43;1010;Regular;2022-07-09
201011;Kobieta;17;1014;Regular;2022-06-11
201012;Kobieta;31;1015;Regular;2022-07-31
201013;Mężczyzna;20;1003;Occasional;2026-03-17
201014;Kobieta;34;1006;VIP;2023-06-25
201015;Kobieta;32;1002;VIP;2025-10-11
201016;Kobieta;39;1003;Regular;2023-10-12
201017;Kobieta;16;1002;New;2024-05-22
201018;Mężczyzna;59;1002;Occasional;2026-05-03
201019;Kobieta;52;1001;Regular;2022-11-10
201020;Mężczyzna;40;1007;New;2024-02-27
201021;Kobieta;41;1014;Regular;2025-08-04
201022;Kobieta;16;1018;Occasional;2023-07-03
201023;Mężczyzna;35;1015;Regular;2023-02-12
201024;Kobieta;45;1016;Occasional;2023-08-22
201025;Kobieta;20;1011;New;2021-12-16
