ProductId;ProductName;Manufacturer;Category;Subcategory;IsPrivateLabel;CurrentPrice;CurrentUnitCost;Capacity;VAT_Rate;ProductStatus;IsEcoVegan;PriceSegment
10184;Aura Care Krem na noc Nawilżający 150ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;55,45;13,86;150ml;0,23;Active;1;Mid-Market
10185;Aura Care Krem na noc Matujący 50ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;100,14;25,04;50ml;0,23;Active;1;Premium
10186;PureBotanica Żele do mycia Z witaminą C 30ml;PureBotanica;Pielęgnacja twarzy;Żele do mycia;0;117,02;52,66;30ml;0,23;Phase-Out;1;Premium
10187;Aura Care Sera Matujący 50ml;Aura Care;Pielęgnacja twarzy;Sera;1;91,91;22,98;50ml;0,23;Phase-Out;1;Premium
10188;Aura Kids Chusteczki Nawilżane 60 szt.;Aura Kids;Dziecko;Chusteczki;1;42,82;25,69;szt.;0,23;Active;0;Mid-Market
10189;PureCare Wkładki Normal 40 szt.;PureCare;Higiena intymna;Wkładki;0;9,68;6,29;szt.;0,23;Active;1;Economy
10190;BabySoft Chusteczki Sensitive 40 szt.;BabySoft;Dziecko;Chusteczki;0;37,94;28,45;szt.;0,23;Phase-Out;0;Mid-Market
10191;ColorAura Twarz Long-lasting 30ml;ColorAura;Makijaż;Twarz;0;53,47;21,39;30ml;0,23;Active;0;Economy
10192;Herbix Maski Przeciwłupieżowy 400ml;Herbix;Włosy;Maski;0;71,36;39,25;400ml;0,23;Active;1;Premium
10193;Aura Care Stylizacja Do farbowanych 400ml;Aura Care;Włosy;Stylizacja;1;28,1;9,83;400ml;0,23;Discontinued;1;Economy
10194;Herbix Szampon Odbudowujący 250ml;Herbix;Włosy;Szampony;0;40,31;22,17;250ml;0,23;Active;1;Mid-Market
10195;GlamTouch Usta Long-lasting 30ml;GlamTouch;Makijaż;Usta;0;57,8;23,12;30ml;0,23;Phase-Out;0;Economy
10196;HealthSpark Minerały D3 2000 j.m. 30 kaps.;HealthSpark;Suplementy i Zdrowie;Minerały;0;27,66;15,21;kaps.;0,08;Active;0;Economy
10197;PureBotanica Krem na noc Matujący 150ml;PureBotanica;Pielęgnacja twarzy;Kremy na noc;0;116,04;52,22;150ml;0,23;Active;1;Premium
10198;Aura Basic Płyny i żele Kojący 200ml;Aura Basic;Higiena intymna;Płyny i żele;1;21,57;9,71;200ml;0,23;Active;0;Premium
10199;Aura Care Sera Matujący 150ml;Aura Care;Pielęgnacja twarzy;Sera;1;84,85;21,21;150ml;0,23;Active;1;Mid-Market
10200;SoftTouch Podpaski Normal 20 szt.;SoftTouch;Higiena intymna;Podpaski;0;14,55;9,46;szt.;0,23;Active;0;Mid-Market
10201;Aura Care Stylizacja Nawilżająca 400ml;Aura Care;Włosy;Stylizacja;1;33,42;11,7;400ml;0,23;Active;1;Mid-Market
10202;Aura Care Krem na dzień Matujący 150ml;Aura Care;Pielęgnacja twarzy;Kremy na dzień;1;89,63;22,41;150ml;0,23;Active;1;Mid-Market
10203;Aura Beauty Twarz Rozświetlający 15g;Aura Beauty;Makijaż;Twarz;1;124,82;24,96;15g;0,23;Active;0;Premium
10204;DermaGlow Krem na noc Z witaminą C 30ml;DermaGlow;Pielęgnacja twarzy;Kremy na noc;0;109,97;49,49;30ml;0,23;Active;0;Premium
10205;HealthSpark Minerały D3 2000 j.m. 90 kaps.;HealthSpark;Suplementy i Zdrowie;Minerały;0;80,16;44,09;kaps.;0,08;Active;1;Premium
10206;GlamTouch Usta Matujący 8ml;GlamTouch;Makijaż;Usta;0;80,82;32,33;8ml;0,23;Active;0;Mid-Market
10207;SilkMane Maski Przeciwłupieżowy 400ml;SilkMane;Włosy;Maski;0;64,8;35,64;400ml;0,23;Active;0;Premium
10208;VigorHair Szampon Nawilżająca 500ml;VigorHair;Włosy;Szampony;0;59,28;32,6;500ml;0,23;Active;1;Premium
10209;Herbix Odżywki Przeciwłupieżowy 250ml;Herbix;Włosy;Odżywki;0;29,77;16,37;250ml;0,23;Active;1;Economy
10210;VigorHair Maski Do farbowanych 500ml;VigorHair;Włosy;Maski;0;29,86;16,42;500ml;0,23;Active;0;Economy
10211;VelvetAroma EDP Pour Femme 50ml;VelvetAroma;Perfumy;EDP;0;297,34;104,07;50ml;0,23;Active;0;Premium
10212;FreshGlow Wkładki Normal 200ml;FreshGlow;Higiena intymna;Wkładki;0;15,44;10,04;200ml;0,23;Active;0;Mid-Market
10213;VelvetLine Usta Matujący 15g;VelvetLine;Makijaż;Usta;0;86,53;34,61;15g;0,23;Active;0;Mid-Market
10214;Herbix Stylizacja Do farbowanych 400ml;Herbix;Włosy;Stylizacja;0;39,56;21,76;400ml;0,23;Active;1;Mid-Market
10215;PureBotanica Krem na noc Matujący 150ml;PureBotanica;Pielęgnacja twarzy;Kremy na noc;0;121,68;54,76;150ml;0,23;Active;1;Premium
10216;ColorAura Twarz Long-lasting 15g;ColorAura;Makijaż;Twarz;0;110,33;44,13;15g;0,23;Active;0;Mid-Market
10217;SoftTouch Płyny i żele Super 40 szt.;SoftTouch;Higiena intymna;Płyny i żele;0;12,29;7,99;szt.;0,23;Phase-Out;1;Economy
10218;SilkMane Szampon Do farbowanych 500ml;SilkMane;Włosy;Szampony;0;56,81;31,25;500ml;0,23;Active;0;Premium
10219;SoftTouch Płyny i żele Kojący 200ml;SoftTouch;Higiena intymna;Płyny i żele;0;22,93;14,9;200ml;0,23;Active;0;Premium
10220;Aura Basic Płyny i żele Normal 200ml;Aura Basic;Higiena intymna;Płyny i żele;1;17,96;8,08;200ml;0,23;Active;0;Mid-Market
10221;Aura Care Żele do mycia Przeciwzmarszczkowy 150ml;Aura Care;Pielęgnacja twarzy;Żele do mycia;1;53,24;13,31;150ml;0,23;Active;1;Mid-Market
10222;VisagePro Twarz Matujący 15g;VisagePro;Makijaż;Twarz;0;159,54;63,82;15g;0,23;Active;0;Premium
10223;NutriMax Minerały D3 2000 j.m. 30 kaps.;NutriMax;Suplementy i Zdrowie;Minerały;0;78,02;42,91;kaps.;0,08;Active;0;Premium
10224;LumiSkin Krem na noc Przeciwzmarszczkowy 50ml;LumiSkin;Pielęgnacja twarzy;Kremy na noc;0;120,78;54,35;50ml;0,23;Active;0;Premium
10225;PureCare Płyny i żele Ochronny 20 szt.;PureCare;Higiena intymna;Płyny i żele;0;22,07;14,35;szt.;0,23;Active;1;Premium
10226;Aura Kids Chusteczki Nawilżane 500ml;Aura Kids;Dziecko;Chusteczki;1;22,93;13,76;500ml;0,23;Active;0;Economy
10227;Veluria Sera Nawilżający 150ml;Veluria;Pielęgnacja twarzy;Sera;0;130,92;58,91;150ml;0,23;Active;1;Premium
10228;SilkMane Odżywki Przeciwłupieżowy 400ml;SilkMane;Włosy;Odżywki;0;58,49;32,17;400ml;0,23;Active;0;Premium
10229;VigorHair Stylizacja Przeciwłupieżowy 250ml;VigorHair;Włosy;Stylizacja;0;56,93;31,31;250ml;0,23;Active;0;Premium
10230;VelvetLine Oczy Long-lasting 15g;VelvetLine;Makijaż;Oczy;0;82,7;33,08;15g;0,23;Active;0;Mid-Market
10231;SilkMane Szampon Nawilżająca 500ml;SilkMane;Włosy;Szampony;0;39,25;21,59;500ml;0,23;Active;1;Mid-Market
10232;SilkMane Odżywki Do farbowanych 400ml;SilkMane;Włosy;Odżywki;0;67,05;36,88;400ml;0,23;Discontinued;0;Premium
10233;VigorHair Stylizacja Do farbowanych 500ml;VigorHair;Włosy;Stylizacja;0;37,47;20,61;500ml;0,23;Active;0;Mid-Market
10234;Aura Beauty Usta Matujący 8ml;Aura Beauty;Makijaż;Usta;1;108,81;21,76;8ml;0,23;Active;0;Mid-Market
10235;Veluria Żele do mycia Z witaminą C 50ml;Veluria;Pielęgnacja twarzy;Żele do mycia;0;50,52;22,73;50ml;0,23;Active;0;Economy
10236;PureTots Chusteczki Rozmiar 4 40 szt.;PureTots;Dziecko;Chusteczki;0;71,2;53,4;szt.;0,23;Active;0;Premium
10237;VitaCore Odporność Magnez + B6 60 kaps.;VitaCore;Suplementy i Zdrowie;Odporność;0;30,08;16,54;kaps.;0,08;Active;1;Economy
10238;Aura Care Krem na noc Nawilżający 150ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;92,87;23,22;150ml;0,23;Active;1;Premium
10239;Aura Basic Wkładki Kojący 40 szt.;Aura Basic;Higiena intymna;Wkładki;1;6,96;3,13;szt.;0,23;Active;0;Economy
10240;TinyJoy Kosmetyki Sensitive 500ml;TinyJoy;Dziecko;Kosmetyki;0;56,42;42,31;500ml;0,23;Phase-Out;1;Premium
10241;ColorAura Usta Rozświetlający 30ml;ColorAura;Makijaż;Usta;0;80,02;32,01;30ml;0,23;Active;0;Mid-Market
10242;SilkMane Maski Przeciwłupieżowy 400ml;SilkMane;Włosy;Maski;0;19,14;10,53;400ml;0,23;Discontinued;0;Economy
10243;FreshGlow Wkładki Kojący 40 szt.;FreshGlow;Higiena intymna;Wkładki;0;26,46;17,2;szt.;0,23;Active;0;Premium
10244;Aura Care Krem na noc Przeciwzmarszczkowy 50ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;72,39;18,1;50ml;0,23;Active;1;Mid-Market
10245;SilkMane Stylizacja Nawilżająca 500ml;SilkMane;Włosy;Stylizacja;0;55,27;30,4;500ml;0,23;Active;0;Premium
10246;VigorHair Maski Odbudowujący 500ml;VigorHair;Włosy;Maski;0;69,15;38,03;500ml;0,23;Active;0;Premium
10247;DermaGlow Sera Przeciwzmarszczkowy 150ml;DermaGlow;Pielęgnacja twarzy;Sera;0;36,96;16,63;150ml;0,23;Active;0;Economy
10248;SoftTouch Wkładki Ochronny 200ml;SoftTouch;Higiena intymna;Wkładki;0;16,16;10,5;200ml;0,23;Phase-Out;1;Mid-Market
10249;Aura Kids Kosmetyki Nawilżane 60 szt.;Aura Kids;Dziecko;Kosmetyki;1;28,85;17,31;szt.;0,23;Active;0;Economy
10250;SilkMane Maski Przeciwłupieżowy 400ml;SilkMane;Włosy;Maski;0;60,04;33,02;400ml;0,23;Phase-Out;0;Premium
10251;DermaGlow Sera Z witaminą C 50ml;DermaGlow;Pielęgnacja twarzy;Sera;0;49,31;22,19;50ml;0,23;Active;0;Economy
10252;GlamTouch Usta Long-lasting 8ml;GlamTouch;Makijaż;Usta;0;59,24;23,7;8ml;0,23;Active;0;Economy
10253;BotanicaPro Szampon Nawilżająca 500ml;BotanicaPro;Włosy;Szampony;0;71,09;39,1;500ml;0,23;Active;0;Premium
10254;VisagePro Twarz Long-lasting 15g;VisagePro;Makijaż;Twarz;0;113,35;45,34;15g;0,23;Active;0;Mid-Market
10255;DermaGlow Krem na noc Nawilżający 150ml;DermaGlow;Pielęgnacja twarzy;Kremy na noc;0;88,76;39,94;150ml;0,23;Active;0;Mid-Market
10256;SilkMane Szampon Odbudowujący 500ml;SilkMane;Włosy;Szampony;0;73,92;40,66;500ml;0,23;Active;0;Premium
10257;VitaCore Odporność C 1000mg 90 kaps.;VitaCore;Suplementy i Zdrowie;Odporność;0;46,1;25,36;kaps.;0,08;Active;0;Mid-Market
10258;VigorHair Szampon Do farbowanych 500ml;VigorHair;Włosy;Szampony;0;37,18;20,45;500ml;0,23;Active;1;Mid-Market
10259;VelvetLine Usta Long-lasting 8ml;VelvetLine;Makijaż;Usta;0;54,11;21,64;8ml;0,23;Active;0;Economy
10260;SoftTouch Płyny i żele Ochronny 20 szt.;SoftTouch;Higiena intymna;Płyny i żele;0;7,27;4,73;szt.;0,23;Active;0;Economy
10261;NutriMax Odporność Magnez + B6 60 kaps.;NutriMax;Suplementy i Zdrowie;Odporność;0;33,25;18,29;kaps.;0,08;Active;0;Economy
10262;NutriMax Minerały C 1000mg 90 kaps.;NutriMax;Suplementy i Zdrowie;Minerały;0;24,0;13,2;kaps.;0,08;Active;0;Economy
10263;FreshGlow Wkładki Normal 20 szt.;FreshGlow;Higiena intymna;Wkładki;0;16,31;10,6;szt.;0,23;Active;0;Mid-Market
10264;Herbix Szampon Odbudowujący 500ml;Herbix;Włosy;Szampony;0;53,44;29,39;500ml;0,23;Active;1;Mid-Market
10265;Herbix Odżywki Odbudowujący 500ml;Herbix;Włosy;Odżywki;0;31,79;17,48;500ml;0,23;Active;1;Economy
10266;NutriMax Witaminy D3 2000 j.m. 60 kaps.;NutriMax;Suplementy i Zdrowie;Witaminy;0;98,86;54,37;kaps.;0,08;Phase-Out;1;Premium
10267;VelvetLine Usta Matujący 8ml;VelvetLine;Makijaż;Usta;0;146,37;58,55;8ml;0,23;Active;0;Premium
10268;LumiSkin Krem na noc Nawilżający 50ml;LumiSkin;Pielęgnacja twarzy;Kremy na noc;0;18,77;8,45;50ml;0,23;Active;0;Economy
10269;LumiSkin Sera Z witaminą C 150ml;LumiSkin;Pielęgnacja twarzy;Sera;0;100,82;45,37;150ml;0,23;Phase-Out;0;Premium
10270;VigorHair Szampon Odbudowujący 500ml;VigorHair;Włosy;Szampony;0;40,32;22,18;500ml;0,23;Discontinued;0;Mid-Market
10271;VigorHair Stylizacja Do farbowanych 400ml;VigorHair;Włosy;Stylizacja;0;46,16;25,39;400ml;0,23;Active;0;Mid-Market
10272;HealthSpark Witaminy D3 2000 j.m. 60 kaps.;HealthSpark;Suplementy i Zdrowie;Witaminy;0;68,75;37,81;kaps.;0,08;Active;0;Mid-Market
10273;VitaCore Witaminy Forte 30 kaps.;VitaCore;Suplementy i Zdrowie;Witaminy;0;84,7;46,59;kaps.;0,08;Discontinued;0;Premium
10274;PureCare Płyny i żele Kojący 40 szt.;PureCare;Higiena intymna;Płyny i żele;0;21,01;13,66;szt.;0,23;Active;1;Premium
10275;FreshGlow Płyny i żele Normal 20 szt.;FreshGlow;Higiena intymna;Płyny i żele;0;28,41;18,47;szt.;0,23;Active;1;Premium
10276;Aura Care Witaminy C 1000mg 30 kaps.;Aura Care;Suplementy i Zdrowie;Witaminy;1;67,06;20,12;kaps.;0,08;Active;1;Mid-Market
10277;Aura Care Krem na dzień Matujący 50ml;Aura Care;Pielęgnacja twarzy;Kremy na dzień;1;112,49;28,12;50ml;0,23;Phase-Out;1;Premium
10278;Aura Basic Podpaski Ochronny 200ml;Aura Basic;Higiena intymna;Podpaski;1;21,34;9,6;200ml;0,23;Active;0;Premium
10279;Aura Care Sera Przeciwzmarszczkowy 30ml;Aura Care;Pielęgnacja twarzy;Sera;1;21,32;5,33;30ml;0,23;Active;1;Economy
10280;LumiSkin Krem na dzień Przeciwzmarszczkowy 150ml;LumiSkin;Pielęgnacja twarzy;Kremy na dzień;0;64,99;29,25;150ml;0,23;Active;0;Mid-Market
10281;SoftTouch Płyny i żele Kojący 20 szt.;SoftTouch;Higiena intymna;Płyny i żele;0;24,48;15,91;szt.;0,23;Active;0;Premium
10282;SilkMane Odżywki Nawilżająca 250ml;SilkMane;Włosy;Odżywki;0;47,4;26,07;250ml;0,23;Active;0;Mid-Market
10283;GlamTouch Oczy Matujący 15g;GlamTouch;Makijaż;Oczy;0;92,47;36,99;15g;0,23;Active;0;Mid-Market
10284;Aura Care Żele do mycia Matujący 30ml;Aura Care;Pielęgnacja twarzy;Żele do mycia;1;49,07;12,27;30ml;0,23;Active;1;Economy
10285;PureBotanica Sera Matujący 150ml;PureBotanica;Pielęgnacja twarzy;Sera;0;139,45;62,75;150ml;0,23;Active;1;Premium
10286;Veluria Krem na noc Matujący 50ml;Veluria;Pielęgnacja twarzy;Kremy na noc;0;93,83;42,22;50ml;0,23;Active;0;Premium
10287;BotanicaPro Maski Przeciwłupieżowy 500ml;BotanicaPro;Włosy;Maski;0;16,23;8,93;500ml;0,23;Active;0;Economy
10288;ColorAura Oczy Rozświetlający 30ml;ColorAura;Makijaż;Oczy;0;54,9;21,96;30ml;0,23;Phase-Out;0;Economy
10289;Aura Care Krem na dzień Matujący 50ml;Aura Care;Pielęgnacja twarzy;Kremy na dzień;1;87,43;21,86;50ml;0,23;Active;1;Mid-Market
10290;BabySoft Pieluchy Rozmiar 4 500ml;BabySoft;Dziecko;Pieluchy;0;34,78;26,09;500ml;0,23;Active;0;Economy
10291;BotanicaPro Szampon Do farbowanych 400ml;BotanicaPro;Włosy;Szampony;0;14,59;8,02;400ml;0,23;Discontinued;0;Economy
10292;FreshGlow Podpaski Kojący 20 szt.;FreshGlow;Higiena intymna;Podpaski;0;15,06;9,79;szt.;0,23;Active;0;Mid-Market
10293;SoftTouch Podpaski Kojący 20 szt.;SoftTouch;Higiena intymna;Podpaski;0;18,87;12,27;szt.;0,23;Active;0;Mid-Market
10294;Aura Signatures EDT Pour Homme 50ml;Aura Signatures;Perfumy;EDT;1;229,73;34,46;50ml;0,23;Phase-Out;0;Mid-Market
10295;SoftTouch Płyny i żele Kojący 200ml;SoftTouch;Higiena intymna;Płyny i żele;0;16,11;10,47;200ml;0,23;Phase-Out;0;Mid-Market
10296;Aura Care Odżywki Nawilżająca 400ml;Aura Care;Włosy;Odżywki;1;22,4;7,84;400ml;0,23;Discontinued;1;Economy
10297;VigorHair Stylizacja Do farbowanych 250ml;VigorHair;Włosy;Stylizacja;0;57,44;31,59;250ml;0,23;Active;1;Premium
10298;PureCare Płyny i żele Super 20 szt.;PureCare;Higiena intymna;Płyny i żele;0;24,64;16,02;szt.;0,23;Phase-Out;1;Premium
10299;Aura Care Odżywki Nawilżająca 400ml;Aura Care;Włosy;Odżywki;1;27,51;9,63;400ml;0,23;Active;1;Economy
10300;Aura Care Szampon Do farbowanych 400ml;Aura Care;Włosy;Szampony;1;47,33;16,57;400ml;0,23;Active;1;Mid-Market
10301;SoftTouch Wkładki Super 20 szt.;SoftTouch;Higiena intymna;Wkładki;0;11,98;7,79;szt.;0,23;Active;1;Economy
10302;VigorHair Szampon Do farbowanych 500ml;VigorHair;Włosy;Szampony;0;48,8;26,84;500ml;0,23;Active;0;Mid-Market
10303;PureBotanica Krem na noc Nawilżający 30ml;PureBotanica;Pielęgnacja twarzy;Kremy na noc;0;52,54;23,64;30ml;0,23;Active;1;Economy
10304;VelvetLine Oczy Rozświetlający 8ml;VelvetLine;Makijaż;Oczy;0;92,9;37,16;8ml;0,23;Active;1;Mid-Market
10305;PureBotanica Żele do mycia Matujący 30ml;PureBotanica;Pielęgnacja twarzy;Żele do mycia;0;98,2;44,19;30ml;0,23;Active;1;Premium
10306;Herbix Szampon Odbudowujący 500ml;Herbix;Włosy;Szampony;0;78,94;43,42;500ml;0,23;Active;1;Premium
10307;PureTots Kosmetyki Sensitive 60 szt.;PureTots;Dziecko;Kosmetyki;0;74,56;55,92;szt.;0,23;Active;0;Premium
10308;Aura Care Stylizacja Odbudowujący 400ml;Aura Care;Włosy;Stylizacja;1;27,89;9,76;400ml;0,23;Active;1;Economy
10309;Aura Beauty Twarz Wodoodporny 30ml;Aura Beauty;Makijaż;Twarz;1;124,85;24,97;30ml;0,23;Active;0;Premium
10310;Aura Care Szampon Nawilżająca 400ml;Aura Care;Włosy;Szampony;1;19,29;6,75;400ml;0,23;Active;1;Economy
10311;VelvetLine Oczy Matujący 8ml;VelvetLine;Makijaż;Oczy;0;96,54;38,62;8ml;0,23;Active;0;Mid-Market
10312;FreshGlow Płyny i żele Kojący 200ml;FreshGlow;Higiena intymna;Płyny i żele;0;8,74;5,68;200ml;0,23;Active;0;Economy
10313;HealthSpark Witaminy D3 2000 j.m. 30 kaps.;HealthSpark;Suplementy i Zdrowie;Witaminy;0;102,85;56,57;kaps.;0,08;Phase-Out;0;Premium
10314;BotanicaPro Maski Przeciwłupieżowy 500ml;BotanicaPro;Włosy;Maski;0;36,3;19,96;500ml;0,23;Active;0;Mid-Market
10315;BotanicaPro Stylizacja Przeciwłupieżowy 400ml;BotanicaPro;Włosy;Stylizacja;0;29,79;16,38;400ml;0,23;Active;0;Economy
10316;VigorHair Szampon Do farbowanych 500ml;VigorHair;Włosy;Szampony;0;79,44;43,69;500ml;0,23;Active;0;Premium
10317;Herbix Odżywki Do farbowanych 500ml;Herbix;Włosy;Odżywki;0;47,64;26,2;500ml;0,23;Active;1;Mid-Market
10318;VisagePro Usta Long-lasting 30ml;VisagePro;Makijaż;Usta;0;35,13;14,05;30ml;0,23;Active;0;Economy
10319;NutriMax Witaminy C 1000mg 60 kaps.;NutriMax;Suplementy i Zdrowie;Witaminy;0;23,28;12,8;kaps.;0,08;Active;0;Economy
10320;NoirElegance EDT Pour Homme 100ml;NoirElegance;Perfumy;EDT;0;421,82;147,64;100ml;0,23;Active;0;Premium
10321;VigorHair Odżywki Do farbowanych 400ml;VigorHair;Włosy;Odżywki;0;76,73;42,2;400ml;0,23;Active;0;Premium
10322;LumiSkin Krem na dzień Nawilżający 150ml;LumiSkin;Pielęgnacja twarzy;Kremy na dzień;0;82,36;37,06;150ml;0,23;Active;0;Mid-Market
10323;HealthSpark Odporność Forte 90 kaps.;HealthSpark;Suplementy i Zdrowie;Odporność;0;47,91;26,35;kaps.;0,08;Phase-Out;0;Mid-Market
10324;GlamTouch Twarz Long-lasting 15g;GlamTouch;Makijaż;Twarz;0;118,13;47,25;15g;0,23;Active;0;Premium
10325;FreshGlow Płyny i żele Super 40 szt.;FreshGlow;Higiena intymna;Płyny i żele;0;20,72;13,47;szt.;0,23;Active;0;Premium
10326;Aura Beauty Oczy Long-lasting 30ml;Aura Beauty;Makijaż;Oczy;1;56,87;11,37;30ml;0,23;Active;0;Economy
10327;SoftTouch Płyny i żele Super 40 szt.;SoftTouch;Higiena intymna;Płyny i żele;0;12,42;8,07;szt.;0,23;Active;0;Economy
10328;Aura Care Witaminy D3 2000 j.m. 90 kaps.;Aura Care;Suplementy i Zdrowie;Witaminy;1;68,94;20,68;kaps.;0,08;Active;1;Premium
10329;VelvetLine Twarz Matujący 15g;VelvetLine;Makijaż;Twarz;0;35,4;14,16;15g;0,23;Active;0;Economy
10330;Veluria Sera Z witaminą C 150ml;Veluria;Pielęgnacja twarzy;Sera;0;126,2;56,79;150ml;0,23;Active;0;Premium
10331;LumiSkin Sera Matujący 50ml;LumiSkin;Pielęgnacja twarzy;Sera;0;33,99;15,3;50ml;0,23;Active;0;Economy
10332;Aura Kids Pieluchy Sensitive 60 szt.;Aura Kids;Dziecko;Pieluchy;1;64,57;38,74;szt.;0,23;Active;0;Premium
10333;PureBotanica Sera Z witaminą C 30ml;PureBotanica;Pielęgnacja twarzy;Sera;0;99,29;44,68;30ml;0,23;Phase-Out;1;Premium
10334;DermaGlow Krem na dzień Matujący 30ml;DermaGlow;Pielęgnacja twarzy;Kremy na dzień;0;68,45;30,8;30ml;0,23;Active;0;Mid-Market
10335;PureCare Podpaski Normal 20 szt.;PureCare;Higiena intymna;Podpaski;0;13,17;8,56;szt.;0,23;Phase-Out;1;Mid-Market
10336;SilkMane Odżywki Do farbowanych 400ml;SilkMane;Włosy;Odżywki;0;72,79;40,03;400ml;0,23;Active;0;Premium
10337;FreshGlow Podpaski Super 20 szt.;FreshGlow;Higiena intymna;Podpaski;0;7,32;4,76;szt.;0,23;Active;0;Economy
10338;SoftTouch Podpaski Kojący 200ml;SoftTouch;Higiena intymna;Podpaski;0;17,46;11,35;200ml;0,23;Active;0;Mid-Market
10339;BotanicaPro Stylizacja Nawilżająca 500ml;BotanicaPro;Włosy;Stylizacja;0;46,26;25,44;500ml;0,23;Active;0;Mid-Market
10340;PureBotanica Krem na dzień Nawilżający 30ml;PureBotanica;Pielęgnacja twarzy;Kremy na dzień;0;20,7;9,31;30ml;0,23;Active;1;Economy
10341;HealthSpark Witaminy C 1000mg 90 kaps.;HealthSpark;Suplementy i Zdrowie;Witaminy;0;49,83;27,41;kaps.;0,08;Active;0;Mid-Market
10342;PureBotanica Żele do mycia Przeciwzmarszczkowy 150ml;PureBotanica;Pielęgnacja twarzy;Żele do mycia;0;82,06;36,93;150ml;0,23;Active;1;Mid-Market
10343;BotanicaPro Odżywki Odbudowujący 500ml;BotanicaPro;Włosy;Odżywki;0;78,48;43,16;500ml;0,23;Discontinued;1;Premium
10344;BabySoft Pieluchy Rozmiar 3 60 szt.;BabySoft;Dziecko;Pieluchy;0;75,78;56,84;szt.;0,23;Active;0;Premium
10345;Aura Kids Chusteczki Rozmiar 3 500ml;Aura Kids;Dziecko;Chusteczki;1;26,05;15,63;500ml;0,23;Active;0;Economy
10346;ColorAura Usta Rozświetlający 8ml;ColorAura;Makijaż;Usta;0;62,37;24,95;8ml;0,23;Active;1;Economy
10347;NutriMax Minerały Forte 30 kaps.;NutriMax;Suplementy i Zdrowie;Minerały;0;53,79;29,58;kaps.;0,08;Active;0;Mid-Market
10348;SoftTouch Płyny i żele Super 40 szt.;SoftTouch;Higiena intymna;Płyny i żele;0;25,21;16,39;szt.;0,23;Active;0;Premium
10349;VigorHair Szampon Do farbowanych 400ml;VigorHair;Włosy;Szampony;0;75,21;41,37;400ml;0,23;Active;0;Premium
10350;SilkMane Stylizacja Odbudowujący 500ml;SilkMane;Włosy;Stylizacja;0;25,33;13,93;500ml;0,23;Active;0;Economy
10351;Veluria Krem na noc Z witaminą C 50ml;Veluria;Pielęgnacja twarzy;Kremy na noc;0;25,28;11,38;50ml;0,23;Active;0;Economy
10352;Aura Care Maski Do farbowanych 500ml;Aura Care;Włosy;Maski;1;27,44;9,6;500ml;0,23;Phase-Out;1;Economy
10353;Aura Care Szampon Przeciwłupieżowy 500ml;Aura Care;Włosy;Szampony;1;49,18;17,21;500ml;0,23;Active;1;Mid-Market
10354;SilkMane Maski Odbudowujący 500ml;SilkMane;Włosy;Maski;0;42,26;23,24;500ml;0,23;Active;0;Mid-Market
10355;Herbix Szampon Przeciwłupieżowy 400ml;Herbix;Włosy;Szampony;0;63,83;35,11;400ml;0,23;Active;1;Premium
10356;Aura Care Minerały Forte 60 kaps.;Aura Care;Suplementy i Zdrowie;Minerały;1;46,89;14,07;kaps.;0,08;Active;1;Mid-Market
10357;DermaGlow Sera Przeciwzmarszczkowy 50ml;DermaGlow;Pielęgnacja twarzy;Sera;0;103,6;46,62;50ml;0,23;Active;0;Premium
10358;Veluria Żele do mycia Nawilżający 50ml;Veluria;Pielęgnacja twarzy;Żele do mycia;0;50,12;22,55;50ml;0,23;Active;0;Economy
10359;SoftTouch Podpaski Ochronny 20 szt.;SoftTouch;Higiena intymna;Podpaski;0;11,16;7,25;szt.;0,23;Active;0;Economy
10360;Aura Care Odżywki Nawilżająca 250ml;Aura Care;Włosy;Odżywki;1;57,29;20,05;250ml;0,23;Active;1;Premium
10361;VitaCore Witaminy D3 2000 j.m. 60 kaps.;VitaCore;Suplementy i Zdrowie;Witaminy;0;30,03;16,52;kaps.;0,08;Active;0;Economy
10362;Aura Care Stylizacja Odbudowujący 250ml;Aura Care;Włosy;Stylizacja;1;43,37;15,18;250ml;0,23;Active;1;Mid-Market
10363;HealthSpark Witaminy Forte 90 kaps.;HealthSpark;Suplementy i Zdrowie;Witaminy;0;30,24;16,63;kaps.;0,08;Active;0;Economy
10364;Aura Care Sera Matujący 30ml;Aura Care;Pielęgnacja twarzy;Sera;1;17,02;4,25;30ml;0,23;Active;1;Economy
10365;Essentia Mgiełki Intense 50ml;Essentia;Perfumy;Mgiełki;0;154,56;54,1;50ml;0,23;Active;0;Economy
10366;PureTots Pieluchy Nawilżane 60 szt.;PureTots;Dziecko;Pieluchy;0;43,83;32,87;szt.;0,23;Active;0;Mid-Market
10367;Aura Kids Chusteczki Nawilżane 60 szt.;Aura Kids;Dziecko;Chusteczki;1;56,3;33,78;szt.;0,23;Active;0;Premium
10368;DermaGlow Krem na dzień Nawilżający 150ml;DermaGlow;Pielęgnacja twarzy;Kremy na dzień;0;66,12;29,75;150ml;0,23;Phase-Out;0;Mid-Market
10369;PureTots Pieluchy Sensitive 500ml;PureTots;Dziecko;Pieluchy;0;38,14;28,61;500ml;0,23;Active;0;Mid-Market
